court_id,court_name,judge_name,kind,identity_scope,observed_on_single_registry_entry,title,local_path,width,height,mime_type,sha256,source_page,asset_url,retrieved_at,reuse_note
FD:wiwd,United States District Court — Wisconsin Western,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Wisconsin Western - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.wiwd.uscourts.gov/,https://www.wiwd.uscourts.gov/sites/all/themes/us_courts_district/logo.png,2026-09-12T23:43:40.116438+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:wvnd,United States District Court — West Virginia Northern,,favicon,site_icon,False,United States District Court — West Virginia Northern - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.wvnd.uscourts.gov/,https://www.wvnd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:40.259926+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:wvnd,United States District Court — West Virginia Northern,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — West Virginia Northern - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.wvnd.uscourts.gov/,https://www.wvnd.uscourts.gov/sites/all/themes/district/logo.png,2026-09-12T23:43:39.983248+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:wvsd,United States District Court — West Virginia Southern,,court_seal,federal_court_site_mark,True,United States District Court — West Virginia Southern - official-site identity mark,images/96/96cb2efbdeb35b92374562ce3a21be4533c6897b698782802d180aaa5ed3f260.png,126,133,image/png,96cb2efbdeb35b92374562ce3a21be4533c6897b698782802d180aaa5ed3f260,https://www.wvsd.uscourts.gov/,https://www.wvsd.uscourts.gov/sites/wvsd/files/seal_2.png,2026-09-12T23:46:32.347155+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:wvsd,United States District Court — West Virginia Southern,,favicon,site_icon,False,United States District Court — West Virginia Southern - official-site icon,images/46/46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861.png,120,120,image/png,46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861,https://www.wvsd.uscourts.gov/,https://www.wvsd.uscourts.gov/sites/all/themes/district/apple-touch-icon-120x120.png,2026-09-12T23:46:32.511557+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:wyd,United States District Court — Wyoming,,court_seal,federal_court_site_mark,True,United States District Court — Wyoming - official-site identity mark,images/9e/9eb1a76c20fcd1cde9675d72dce1b164593dd126603598caabfb19b4a1a022b0.png,126,133,image/png,9eb1a76c20fcd1cde9675d72dce1b164593dd126603598caabfb19b4a1a022b0,https://www.wyd.uscourts.gov/,https://www.wyd.uscourts.gov/sites/wyd/files/wyoming-seal_regular_color1.png,2026-09-12T23:43:40.129158+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:wyd,United States District Court — Wyoming,,favicon,site_icon,False,United States District Court — Wyoming - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.wyd.uscourts.gov/,https://www.wyd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:40.285398+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:cit,United States Court of International Trade,,court_seal,federal_court_site_mark,True,United States Court of International Trade - official-site identity mark,images/8c/8c74a1df98b8d2c6fef1d262a206b9514ffa1fff95ccc05f2a9c516a3bca347f.png,126,133,image/png,8c74a1df98b8d2c6fef1d262a206b9514ffa1fff95ccc05f2a9c516a3bca347f,https://www.cit.uscourts.gov/,https://www.cit.uscourts.gov/sites/cit/files/USAIT_Seal%20126x133.png,2026-09-12T23:43:40.370587+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:cit,United States Court of International Trade,,favicon,site_icon,False,United States Court of International Trade - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.cit.uscourts.gov/,https://www.cit.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:40.524680+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:jpml,Judicial Panel on Multidistrict Litigation,,court_seal,federal_court_site_mark,True,Judicial Panel on Multidistrict Litigation - official-site identity mark,images/ec/eca6cfb1b1b82cc64635d100d968811f9874f743e20b61dd8e038d2e3ef801d2.png,126,133,image/png,eca6cfb1b1b82cc64635d100d968811f9874f743e20b61dd8e038d2e3ef801d2,https://www.jpml.uscourts.gov/,https://www.jpml.uscourts.gov/sites/jpml/files/multidistrict_Litigation_seal_v3_LS.png,2026-09-12T23:43:40.688377+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:jpml,Judicial Panel on Multidistrict Litigation,,favicon,site_icon,False,Judicial Panel on Multidistrict Litigation - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.jpml.uscourts.gov/,https://www.jpml.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:40.834636+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:tax,United States Tax Court,,court_seal,federal_court_site_mark,True,US Tax Court Logo,images/8b/8bee1200d55c2f33614500e32b586c024a621a38bdb8ab3dc9d4f46cd71a7853.svg,75.0,75.0,image/svg+xml,8bee1200d55c2f33614500e32b586c024a621a38bdb8ab3dc9d4f46cd71a7853,https://www.ustaxcourt.gov/,https://www.ustaxcourt.gov/static/images/footer/ustc-seal.5fdacf77e30d.svg,2026-09-12T23:43:41.683620+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:tax,United States Tax Court,,court_seal,federal_court_site_mark,True,US Tax Court Logo,images/71/71a1ebdc4cdfebfe13c8fa2340261d9ca1d324cb8236618d185bc68db6998c00.webp,300,300,image/webp,71a1ebdc4cdfebfe13c8fa2340261d9ca1d324cb8236618d185bc68db6998c00,https://www.ustaxcourt.gov/,https://www.ustaxcourt.gov/static/images/header/logo_seal.782be2b36569.webp,2026-09-12T23:43:41.481008+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:tax,United States Tax Court,,favicon,site_icon,True,United States Tax Court - official-site icon,images/27/276ed978522e0984cb78af1595c3dd06e36bc40e436182052c27addce55de14c.svg,32.0,32.0,image/svg+xml,276ed978522e0984cb78af1595c3dd06e36bc40e436182052c27addce55de14c,https://www.ustaxcourt.gov/,https://www.ustaxcourt.gov/static/images/favicon.e50a6e05f339.svg,2026-09-12T23:43:41.930495+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:uscfc,United States Court of Federal Claims,,court_seal,federal_court_site_mark,True,United States Court of Federal Claims - official-site identity mark,images/bc/bc3cc75fb92e8a966f34087003a194b55b272a413899a01663345ff33f815793.png,126,133,image/png,bc3cc75fb92e8a966f34087003a194b55b272a413899a01663345ff33f815793,https://www.uscfc.uscourts.gov/,https://www.uscfc.uscourts.gov/sites/cfc/files/seal.png,2026-09-12T23:52:17.469535+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FS:uscfc,United States Court of Federal Claims,,favicon,site_icon,False,United States Court of Federal Claims - official-site icon,images/46/46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861.png,120,120,image/png,46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861,https://www.uscfc.uscourts.gov/,https://www.uscfc.uscourts.gov/sites/all/themes/district/apple-touch-icon-120x120.png,2026-09-12T23:52:17.608473+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:ca_alameda,"Superior Court of California, County of Alameda — Civil Division",,favicon,site_icon,False,"Superior Court of California, County of Alameda — Civil Division - official-site icon",images/45/451b1b20fbebb8679e8dbd6ea1dc8d892056bdc70e86449a589b1d7f756578c5.gif,16,16,image/gif,451b1b20fbebb8679e8dbd6ea1dc8d892056bdc70e86449a589b1d7f756578c5,https://www.alameda.courts.ca.gov/,https://www.alameda.courts.ca.gov/themes/custom/jcc_components/favicon.ico,2026-09-13T00:06:57.174823+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:ca_los_angeles,"Superior Court of California, County of Los Angeles — Civil Division",,court_logo,local_court_site_mark,True,LA Superior Court Logo,images/bb/bb2379ebcdade3c399e213e2cb9f899008e7282fd42075148adb433b38c2732a.png,400,70,image/png,bb2379ebcdade3c399e213e2cb9f899008e7282fd42075148adb433b38c2732a,https://www.lacourt.ca.gov/home,https://lascpubstorage.blob.core.windows.net/cpw/LIBWEBRESOURCE-8-LacourtHeaderLogo.png,2026-09-13T00:07:43.837469+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:ca_los_angeles,"Superior Court of California, County of Los Angeles — Civil Division",,favicon,site_icon,True,"Superior Court of California, County of Los Angeles — Civil Division - official-site icon",images/80/80cff3dc477bf30ca450e912b0d733612c0a9842dcabea82a075ea9004509473.ico,48,48,image/x-icon,80cff3dc477bf30ca450e912b0d733612c0a9842dcabea82a075ea9004509473,https://www.lacourt.ca.gov/,https://www.lacourt.ca.gov/assets/favicon.ico,2026-09-13T00:06:56.369453+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:ca_san_francisco,"Superior Court of California, County of San Francisco — Civil Division",,favicon,site_icon,False,"Superior Court of California, County of San Francisco — Civil Division - official-site icon",images/45/451b1b20fbebb8679e8dbd6ea1dc8d892056bdc70e86449a589b1d7f756578c5.gif,16,16,image/gif,451b1b20fbebb8679e8dbd6ea1dc8d892056bdc70e86449a589b1d7f756578c5,https://sf.courts.ca.gov/divisions/civil-division/complex-civil-litigation,https://sf.courts.ca.gov/themes/custom/jcc_components/favicon.ico,2026-09-13T00:06:55.902767+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:ny_new_york,"Supreme Court of the State of New York, New York County — Civil Term",,favicon,site_icon,False,"Supreme Court of the State of New York, New York County — Civil Term - official-site icon",images/fe/fe11478c25997a9f465fb52a4239c4831928071d2d9d92b1f532acaf76531285.ico,32,32,image/x-icon,fe11478c25997a9f465fb52a4239c4831928071d2d9d92b1f532acaf76531285,https://www.nycourts.gov/courts/1st-judicial-district/new-york-county-supreme-court-civil-term/forms,https://www.nycourts.gov/sites/default/files/favicon-1.ico,2026-09-13T00:06:55.176714+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:ny_new_york,"Supreme Court of the State of New York, New York County — Civil Term",,judiciary_logo,shared_state_judiciary_mark,False,New York State Unified Court System Logo,images/99/99c18df88186ceb3483b60c545a7304f46ce7430f2c804aeea668da4a907034a.svg,576.0,576.0,image/svg+xml,99c18df88186ceb3483b60c545a7304f46ce7430f2c804aeea668da4a907034a,https://www.nycourts.gov/courts/1st-judicial-district/new-york-county-supreme-court-civil-term/forms,https://www.nycourts.gov/sites/default/files/ucs_seal-color.svg,2026-09-13T00:06:54.871951+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:pa_philadelphia,"Court of Common Pleas of Philadelphia County — Trial Division, Civil",,court_logo,local_court_site_mark,True,The Philadelphia Courts,images/18/18c8943d8129f44e27817558cb5d7d3aff9a2c29e7a43376490ec9cb5f1690f8.png,115,40,image/png,18c8943d8129f44e27817558cb5d7d3aff9a2c29e7a43376490ec9cb5f1690f8,https://www.courts.phila.gov/,https://www.courts.phila.gov/assets/img/philacourtslogo-t.png,2026-09-13T00:06:55.229648+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:pa_philadelphia,"Court of Common Pleas of Philadelphia County — Trial Division, Civil",,court_logo,local_court_site_mark,True,Philadelphia Courts Logo,images/21/21bef4871fc4b187c7834af08d89c9fd0cfb7e04af0c43d3e98ead96f7aaa24f.png,115,40,image/png,21bef4871fc4b187c7834af08d89c9fd0cfb7e04af0c43d3e98ead96f7aaa24f,https://www.courts.phila.gov/,https://www.courts.phila.gov/assets/img/philacourtslogo.png,2026-09-13T00:06:55.079327+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
LC:pa_philadelphia,"Court of Common Pleas of Philadelphia County — Trial Division, Civil",,favicon,site_icon,True,"Court of Common Pleas of Philadelphia County — Trial Division, Civil - official-site icon",images/66/66662d55d2d8337a1c285b1dcf325081aa105eb2253c654027dfaec22de1b6be.ico,16,16,image/x-icon,66662d55d2d8337a1c285b1dcf325081aa105eb2253c654027dfaec22de1b6be,https://www.courts.phila.gov/,https://www.courts.phila.gov/favicon.ico,2026-09-13T00:06:55.376898+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
NAT:uscourts_national,United States Courts,,favicon,site_icon,False,United States Courts - official-site icon,images/c8/c8a4e14b31ec833cd9dbc1ec802fcc0aa0394039db1e1c9a2cc51a6894817fe7.ico,16,16,image/x-icon,c8a4e14b31ec833cd9dbc1ec802fcc0aa0394039db1e1c9a2cc51a6894817fe7,https://www.uscourts.gov/,https://www.uscourts.gov/themes/custom/uscgov/favicon.ico,2026-09-12T23:43:40.891284+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
NAT:uscourts_national,United States Courts,,judiciary_logo,shared_federal_judiciary_mark,True,United States Courts - official-site identity mark,images/da/dae83ae4b5b10fcf72dc30177383da2ce58017f5836c6db9c349d419039a54b0.png,180,180,image/png,dae83ae4b5b10fcf72dc30177383da2ce58017f5836c6db9c349d419039a54b0,https://www.uscourts.gov/,https://www.uscourts.gov/sites/default/files/styles/square_thumbnail/public/2024-12/ao-seal.png?itok=G0QUgV1P,2026-09-12T23:43:40.793044+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ak_state,Alaska Courts,,favicon,site_icon,True,Alaska Courts - official-site icon,images/21/21513b3702956aef617936eb235e289af02b1caf5b2afccf8da9e7a63b9334c9.ico,16,16,image/x-icon,21513b3702956aef617936eb235e289af02b1caf5b2afccf8da9e7a63b9334c9,https://courts.alaska.gov/,https://courts.alaska.gov/favicon.ico,2026-09-12T23:43:44.302220+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ak_state,Alaska Courts,,judiciary_logo,statewide_judiciary_mark,True,"Department, Divisions or State of Alaska logo, color scheme",images/e6/e628105da8aa8d27ce6e7d93bf44a358a746bfb95076102600d66f15ab58fc52.png,100,99,image/png,e628105da8aa8d27ce6e7d93bf44a358a746bfb95076102600d66f15ab58fc52,https://courts.alaska.gov/,https://courts.alaska.gov/images/mission-seal2.png,2026-09-12T23:43:43.696682+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:al_state,Alabama Judicial System,,favicon,site_icon,True,Alabama Judicial System - official-site icon,images/c8/c8c2eb7b1434b62cd80bf39f4e42e75ab8406ca836b2e783bf8913d4b6d6e9b7.ico,80,80,image/x-icon,c8c2eb7b1434b62cd80bf39f4e42e75ab8406ca836b2e783bf8913d4b6d6e9b7,https://judicial.alabama.gov/,https://judicial.alabama.gov/aacs.ico,2026-09-13T00:03:47.955959+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:al_state,Alabama Judicial System,,judiciary_logo,statewide_judiciary_mark,True,UJS Logo,images/b3/b3b69ef7292551aa26b20cdb9490788622c0f1ec3995aca16abb10ad9c411748.png,60,60,image/png,b3b69ef7292551aa26b20cdb9490788622c0f1ec3995aca16abb10ad9c411748,https://eforms.alacourt.gov/,https://eforms.alacourt.gov/media/owoksrpl/seal_ujs.png,2026-09-12T23:46:32.831333+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:al_state,Alabama Judicial System,,judiciary_logo,statewide_judiciary_mark,True,UJS Seal,images/ec/ecaa58c81a1fca894f0a275cb52ce058540ca9cf4ed100eb87af2d7fc70401fb.png,80,80,image/png,ecaa58c81a1fca894f0a275cb52ce058540ca9cf4ed100eb87af2d7fc70401fb,https://judicial.alabama.gov/,https://judicial.alabama.gov/images/seal.png,2026-09-13T00:03:47.209677+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ar_state,Arkansas Courts,,favicon,site_icon,True,Arkansas Courts - official-site icon,images/03/03297461533dbc008d87aafc92e63600bfcbd9d1004657d6bfbc1372a9c6dcfe.ico,48,48,image/x-icon,03297461533dbc008d87aafc92e63600bfcbd9d1004657d6bfbc1372a9c6dcfe,https://arcourts.gov/,https://arcourts.gov/sites/default/files/favicon2.ico,2026-09-12T23:43:43.393035+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ar_state,Arkansas Courts,,judiciary_logo,statewide_judiciary_mark,True,Arkansas Courts - official-site identity mark,images/11/11c6ab852410e75610fbdac950b78b5a31a81727cb78dead561adbca2fe6b573.png,1600,400,image/png,11c6ab852410e75610fbdac950b78b5a31a81727cb78dead561adbca2fe6b573,https://arcourts.gov/,https://arcourts.gov/sites/default/files/Seal_of_Arkansas7.2.png,2026-09-12T23:43:41.521956+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ar_state,Arkansas Courts,,judiciary_logo,statewide_judiciary_mark,True,Arkansas Courts - official-site identity mark,images/66/665f72bf4dbcb06f46403f38bba5786eab8210e5afde4ba49d8f839359d32e7e.png,1361,394,image/png,665f72bf4dbcb06f46403f38bba5786eab8210e5afde4ba49d8f839359d32e7e,https://arcourts.gov/,https://arcourts.gov/sites/default/files/Seal_of_Arkansas8.png,2026-09-12T23:43:41.928367+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:az_state,Arizona Courts,,favicon,site_icon,True,Arizona Courts - official-site icon,images/5f/5f38e0199759016bcdcf2272ab413064f7078f04b7594c87f8a252a0dcd9b680.png,16,16,image/png,5f38e0199759016bcdcf2272ab413064f7078f04b7594c87f8a252a0dcd9b680,https://www.azcourts.gov/,https://www.azcourts.gov/Portals/0/favicon.ico?ver=WSpdZwKz2ea0qPnQdI02-g%3d%3d,2026-09-12T23:43:42.427665+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:az_state,Arizona Courts,,judiciary_logo,statewide_judiciary_mark,True,Court Seal graphic,images/da/dac1c54b92d0c3aac86da3a106aa3b096e0a5e6f874fcf901fac9c83b0b11fda.webp,400,400,image/webp,dac1c54b92d0c3aac86da3a106aa3b096e0a5e6f874fcf901fac9c83b0b11fda,https://www.azcourts.gov/,https://www.azcourts.gov/Portals/_default/Skins/AOC/images/seal5.png,2026-09-12T23:43:42.189705+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ca_state,California Courts,,favicon,site_icon,False,California Courts - official-site icon,images/45/451b1b20fbebb8679e8dbd6ea1dc8d892056bdc70e86449a589b1d7f756578c5.gif,16,16,image/gif,451b1b20fbebb8679e8dbd6ea1dc8d892056bdc70e86449a589b1d7f756578c5,https://courts.ca.gov/,https://courts.ca.gov/themes/custom/jcc_elevated/favicon.ico,2026-09-12T23:43:41.961215+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ca_state,California Courts,,judiciary_logo,statewide_judiciary_mark,True,California Courts icon,images/0b/0b97139a466196760dcf3aec7276543fd1239d719b133b5dbeb021213038d8e8.svg,324.0,324.0,image/svg+xml,0b97139a466196760dcf3aec7276543fd1239d719b133b5dbeb021213038d8e8,https://courts.ca.gov/,https://courts.ca.gov/themes/custom/jcc_elevated/logo.svg,2026-09-12T23:43:41.361297+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:co_state,Colorado Courts,,favicon,site_icon,True,Colorado Courts - official-site icon,images/c6/c67417338ad0fab0ea80c13add5ebc8d136f315e1f92b896b16f691784676cd3.ico,16,16,image/x-icon,c67417338ad0fab0ea80c13add5ebc8d136f315e1f92b896b16f691784676cd3,https://www.coloradojudicial.gov/,https://www.coloradojudicial.gov/sites/default/files/favicon.ico,2026-09-12T23:43:42.096857+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:co_state,Colorado Courts,,judiciary_logo,statewide_judiciary_mark,True,Colorado Courts - official-site identity mark,images/0d/0d1d59aaadc5c5824c7d531edc478c3e74a65ca6db6752056af220316276913f.png,312,326,image/png,0d1d59aaadc5c5824c7d531edc478c3e74a65ca6db6752056af220316276913f,https://www.coloradojudicial.gov/,https://www.coloradojudicial.gov/sites/default/files/judicial_seal-%281%29.png,2026-09-12T23:43:41.620381+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:de_state,Delaware Courts,,favicon,site_icon,True,Delaware Courts - official-site icon,images/85/85871ffa6e726ab14b9163eb1d2c535e1fd5bbd6a2c9f524bbc97a3f6eb094d9.png,180,180,image/png,85871ffa6e726ab14b9163eb1d2c535e1fd5bbd6a2c9f524bbc97a3f6eb094d9,https://courts.delaware.gov/,https://courts.delaware.gov/apple-touch-icon.png,2026-09-12T23:43:42.264919+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:de_state,Delaware Courts,,judiciary_logo,statewide_judiciary_mark,True,Delaware Courts - The Offical Website of the Delaware Judiciary,images/ce/ce7e69ec17fd033ddcb1c073b338bc2c69d4dedb66a6df6f89fd85a3fd67491e.jpg,225,83,image/jpeg,ce7e69ec17fd033ddcb1c073b338bc2c69d4dedb66a6df6f89fd85a3fd67491e,https://courts.delaware.gov/,https://courts.delaware.gov/img/delaware_courts_logo.jpg,2026-09-12T23:43:41.810736+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:de_state,Delaware Courts,,judiciary_logo,statewide_judiciary_mark,True,Delaware Courts logo,images/8d/8de97a33dc9c006e40c753648be5a2ca1c2cc6990aa9e57a99dc1ce32774c72f.png,150,118,image/png,8de97a33dc9c006e40c753648be5a2ca1c2cc6990aa9e57a99dc1ce32774c72f,https://courts.delaware.gov/,https://courts.delaware.gov/img/delaware_courts_logo_footer.png,2026-09-12T23:43:42.017378+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:gu_state,Guam Courts,,judiciary_logo,statewide_judiciary_mark,True,Guam Courts - official-site identity mark,images/c8/c8506191e67777f3c6bd0594661bd82c1252ef192ef31dd7d6f951679d2dc754.png,500,500,image/png,c8506191e67777f3c6bd0594661bd82c1252ef192ef31dd7d6f951679d2dc754,https://www.guamcourts.gov/,https://www.guamcourts.gov/sites/all/themes/jog/img/logo_seal_jot.png,2026-09-12T23:43:43.548564+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:hi_state,Hawaii Courts,,favicon,site_icon,True,Hawaii Courts - official-site icon,images/c9/c9dec352e78b89b7b6430a841350ccaa567b15c19219627910bb556de7dadeb4.png,1024,1024,image/png,c9dec352e78b89b7b6430a841350ccaa567b15c19219627910bb556de7dadeb4,https://www.courts.state.hi.us/,https://www.courts.state.hi.us/wp-content/themes/hic_state_template_child-Judiciary/images/jud-app-icon.png,2026-09-12T23:43:46.294170+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:hi_state,Hawaii Courts,,judiciary_logo,statewide_judiciary_mark,True,Hawaii State Judiciary,images/cc/cc2f65e3872cce95378c4cfe53d152e816ee609b6140b04176a0c6bace7744d6.png,288,90,image/png,cc2f65e3872cce95378c4cfe53d152e816ee609b6140b04176a0c6bace7744d6,https://www.courts.state.hi.us/,https://www.courts.state.hi.us/wp-content/themes/hic_state_template_child-Judiciary/images/jud-logo.png,2026-09-12T23:43:45.513479+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ia_state,Iowa Courts,,favicon,site_icon,True,Iowa Courts - official-site icon,images/c9/c9af594d4f2de4941b684bd7a337558ab41bf062b459f6f411c0da5618bc1194.png,256,256,image/png,c9af594d4f2de4941b684bd7a337558ab41bf062b459f6f411c0da5618bc1194,https://www.iowacourts.gov/,https://www.iowacourts.gov/assets/images/webclip-08b9bd91aedf8ca881d0f429110d2a81.png,2026-09-12T23:43:42.847969+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
ST:ia_state,Iowa Courts,,judiciary_logo,statewide_judiciary_mark,True,Iowa Judicial Branch,images/77/775c1ce1f42430b9860a03bf3d97bca1f6c91a10c4a2e0b2e82d7fcb933035e0.svg,529.54,63.93,image/svg+xml,775c1ce1f42430b9860a03bf3d97bca1f6c91a10c4a2e0b2e82d7fcb933035e0,https://www.iowacourts.gov/,https://www.iowacourts.gov/assets/images/iowa-judicial-logo-bold-maroon_tagline-black-cbbc6d8fda322620bebe0f360296cdd1.svg,2026-09-12T23:43:42.621615+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
