document_id,sha256,title,title_source,format,format_group,bytes,relative_path,source_jurisdictions,source_courts,source_collection_ids,source_urls,source_occurrences,source_record_count,metadata_page_count,word_content_controls,word_revision_elements,pdf_xfa,pdf_field_roots,review_status,technical_flags,library_status,language,language_note,title_confidence,title_evidence,publisher_scope_note,source_date,source_date_kind,previous_title,previous_path
sha256:bc0c03d281238d8ea6b6b29220508a7a7bc223d8764f5f4d273ed7124480701c,bc0c03d281238d8ea6b6b29220508a7a7bc223d8764f5f4d273ed7124480701c,FL Parentage 308 Motion for Genetic Testing 2019 01 (2),source label corroborated by document text,pdf,PDF,175981,02-State/Washington/Statewide-Collection/PDF/FL Parentage 308 Motion for Genetic Testing 2019 01 (2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20308%20Motion%20for%20Genetic%20Testing_2019%2001%20(2).pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 308 Motion for Genetic Testing 2019 01 (2)"", ""matched_first_page_words"": [""genetic"", ""motion"", ""parentage"", ""testing""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 308 Motion for Genetic Testing 2019 01 (2),02-State/Washington/Statewide-Collection/PDF/FL Parentage 308 Motion for Genetic Testing 2019 01 (2) -- bc0c03d28123.pdf
sha256:32e9fc23a6827f7430d3ce99845dc93262674f4eb32418600d539aabe9472dd2,32e9fc23a6827f7430d3ce99845dc93262674f4eb32418600d539aabe9472dd2,FL Parentage 309 Response to Motion for Genetic Testing 2019 01,source label corroborated by document text,pdf,PDF,52379,02-State/Washington/Statewide-Collection/PDF/FL Parentage 309 Response to Motion for Genetic Testing 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20309%20Response%20to%20Motion%20for%20Genetic%20Testing_2019%2001.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 309 Response to Motion for Genetic Testing 2019 01"", ""matched_first_page_words"": [""genetic"", ""motion"", ""parentage"", ""response"", ""testing""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Response to Motion for Genetic Testing""}",,,,FL Parentage 309 Response to Motion for Genetic Testing 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 309 Response to Motion for Genetic Testing 2019 01 -- 32e9fc23a682.pdf
sha256:df4b4b8c1a0058327b0f80b81e0a93a0528f6a8f602c3739d412867289e9d5b2,df4b4b8c1a0058327b0f80b81e0a93a0528f6a8f602c3739d412867289e9d5b2,FL Parentage 311 Agreed Order for Genetic Testing 2021 07 (2),source label corroborated by document text,pdf,PDF,173964,02-State/Washington/Statewide-Collection/PDF/FL Parentage 311 Agreed Order for Genetic Testing 2021 07 (2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20311%20Agreed%20Order%20for%20Genetic%20Testing_2021%2007%20(2).pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 311 Agreed Order for Genetic Testing 2021 07 (2)"", ""matched_first_page_words"": [""agreed"", ""genetic"", ""order"", ""parentage"", ""testing""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Agreed Order for Genetic Testing""}",,,,FL Parentage 311 Agreed Order for Genetic Testing 2021 07 (2),02-State/Washington/Statewide-Collection/PDF/FL Parentage 311 Agreed Order for Genetic Testing 2021 07 (2) -- df4b4b8c1a00.pdf
sha256:5fa5ff43fc26bea301f14145a198764e52813ca94892807526e7d4fd853af719,5fa5ff43fc26bea301f14145a198764e52813ca94892807526e7d4fd853af719,FL Parentage 313 Mot for Summary Judgment 2025 07,source label corroborated by document text,pdf,PDF,327954,02-State/Washington/Statewide-Collection/PDF/FL Parentage 313 Mot for Summary Judgment 2025 07.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20313%20Mot%20for%20Summary%20Judgment_2025%2007.pdf,1,1,5,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 313 Mot for Summary Judgment 2025 07"", ""matched_first_page_words"": [""judgment"", ""parentage"", ""summary""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 313 Mot for Summary Judgment 2025 07,02-State/Washington/Statewide-Collection/PDF/FL Parentage 313 Mot for Summary Judgment 2025 07 -- 5fa5ff43fc26.pdf
sha256:a7c34341fce124d6c2230500408820d6026e1681be6cbd5d3a2ddc9235a1e8e1,a7c34341fce124d6c2230500408820d6026e1681be6cbd5d3a2ddc9235a1e8e1,FL Parentage 314 Summary Judgment Order 07 2025,source label corroborated by document text,pdf,PDF,329903,02-State/Washington/Statewide-Collection/PDF/FL Parentage 314 Summary Judgment Order 07 2025.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20314%20Summary%20Judgment%20Order_07_2025.pdf,1,1,5,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 314 Summary Judgment Order 07 2025"", ""matched_first_page_words"": [""judgment"", ""order"", ""parentage"", ""summary""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Summary Judgment Order (Parentage)""}",,,,FL Parentage 314 Summary Judgment Order 07 2025,02-State/Washington/Statewide-Collection/PDF/FL Parentage 314 Summary Judgment Order 07 2025 -- a7c34341fce1.pdf
sha256:75c17d2bfd6f5a15f584c56fc51ab03abcedb31c6759e1725f115341d45c4e33,75c17d2bfd6f5a15f584c56fc51ab03abcedb31c6759e1725f115341d45c4e33,FL Parentage 317 Final Order Denying Parentage Petition 2022 07 (2),source label corroborated by document text,pdf,PDF,186454,02-State/Washington/Statewide-Collection/PDF/FL Parentage 317 Final Order Denying Parentage Petition 2022 07 (2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20317%20Final%20Order%20Denying%20Parentage%20Petition_2022%2007%20(2).pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 317 Final Order Denying Parentage Petition 2022 07 (2)"", ""matched_first_page_words"": [""denying"", ""order"", ""parentage"", ""petition""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Final Order Denying Parentage Petition""}",,,,FL Parentage 317 Final Order Denying Parentage Petition 2022 07 (2),02-State/Washington/Statewide-Collection/PDF/FL Parentage 317 Final Order Denying Parentage Petition 2022 07 (2) -- 75c17d2bfd6f.pdf
sha256:e5ce0d4dd5ed8092f5b136e8c5a5fd0146cbbf99c6d113fc961cb041f0cf60a8,e5ce0d4dd5ed8092f5b136e8c5a5fd0146cbbf99c6d113fc961cb041f0cf60a8,FL Parentage 319 Order on Req for Pp Within 2 Yrs 2019 01 (2),source label corroborated by document text,pdf,PDF,194477,02-State/Washington/Statewide-Collection/PDF/FL Parentage 319 Order on Req for Pp Within 2 Yrs 2019 01 (2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20319%20Order%20on%20Req%20for%20PP%20within%202%20yrs_2019%2001%20(2).pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 319 Order on Req for PP within 2 yrs 2019 01 (2)"", ""matched_first_page_words"": [""order"", ""parentage"", ""within""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""(within 2 yrs of Parentage Order)""}",,,,FL Parentage 319 Order on Req for PP within 2 yrs 2019 01 (2),02-State/Washington/Statewide-Collection/PDF/FL Parentage 319 Order on Req for PP within 2 yrs 2019 01 (2) -- e5ce0d4dd5ed.pdf
sha256:5df0ee11dfb9fdeadb193eebe859482e92deaa4da62f4f76e97b32dd97e49d7d,5df0ee11dfb9fdeadb193eebe859482e92deaa4da62f4f76e97b32dd97e49d7d,FL Parentage 322 Immediate Restraining Order 2024 01 (2),source label corroborated by document text,pdf,PDF,185386,02-State/Washington/Statewide-Collection/PDF/FL Parentage 322 Immediate Restraining Order 2024 01 (2).pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20322%20Immediate%20Restraining%20Order_2024_01%20(2).pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 322 Immediate Restraining Order 2024 01 (2)"", ""matched_first_page_words"": [""immediate"", ""order"", ""parentage"", ""restraining""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 322 Immediate Restraining Order 2024 01 (2),02-State/Washington/Statewide-Collection/PDF/FL Parentage 322 Immediate Restraining Order 2024 01 (2) -- 5df0ee11dfb9.pdf
sha256:34ba83a904b6219ec4aea68de3ffef3ed499658d407fe4d116e2feb680f78b4e,34ba83a904b6219ec4aea68de3ffef3ed499658d407fe4d116e2feb680f78b4e,FL Parentage 332 Response to Petition for Pp-cs 2025 07,source label corroborated by document text,pdf,PDF,262194,02-State/Washington/Statewide-Collection/PDF/FL Parentage 332 Response to Petition for Pp-cs 2025 07.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20332%20Response%20to%20Petition%20for%20PP-CS_2025%2007.pdf,1,1,5,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 332 Response to Petition for PP-CS 2025 07"", ""matched_first_page_words"": [""parentage"", ""petition"", ""response""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 332 Response to Petition for PP CS 2025 07,02-State/Washington/Statewide-Collection/PDF/FL Parentage 332 Response to Petition for PP CS 2025 07 -- 34ba83a904b6.pdf
sha256:fd9eb81d70f41e76dc5fbe7003501a18659cdbb10d5013d1947b203cb543ede4,fd9eb81d70f41e76dc5fbe7003501a18659cdbb10d5013d1947b203cb543ede4,FL Parentage 333 Final Order-Findings for Pp-cs 2025 07,source label corroborated by document text,pdf,PDF,432678,02-State/Washington/Statewide-Collection/PDF/FL Parentage 333 Final Order-Findings for Pp-cs 2025 07.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20333%20Final%20Order-Findings%20for%20PP-CS_2025%2007.pdf,1,1,8,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 333 Final Order-Findings for PP-CS 2025 07"", ""matched_first_page_words"": [""finding"", ""order"", ""parentage""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 333 Final Order Findings for PP CS 2025 07,02-State/Washington/Statewide-Collection/PDF/FL Parentage 333 Final Order Findings for PP CS 2025 07 -- fd9eb81d70f4.pdf
sha256:7cb71b15ab7f06864201077c8d92ccb2eeb1785e9e987daef4a2d8f3fc9e03d3,7cb71b15ab7f06864201077c8d92ccb2eeb1785e9e987daef4a2d8f3fc9e03d3,FL Parentage 341 Petition for DE Facto Parentage 2025 07,source label corroborated by document text,pdf,PDF,511260,02-State/Washington/Statewide-Collection/PDF/FL Parentage 341 Petition for DE Facto Parentage 2025 07.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20341%20Petition%20for%20De%20Facto%20Parentage_2025%2007.pdf,1,1,11,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 341 Petition for De Facto Parentage 2025 07"", ""matched_first_page_words"": [""facto"", ""parentage"", ""petition""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Petition for De Facto Parentage""}",,,,FL Parentage 341 Petition for De Facto Parentage 2025 07,02-State/Washington/Statewide-Collection/PDF/FL Parentage 341 Petition for De Facto Parentage 2025 07 -- 7cb71b15ab7f.pdf
sha256:8c778520bd89d0ce892346ab84261403407c81e1a8eb3966136c550d3e09095a,8c778520bd89d0ce892346ab84261403407c81e1a8eb3966136c550d3e09095a,FL Parentage 343 - Request for Court Review - DE Facto Parentage 2019 01,source label corroborated by document text,pdf,PDF,67446,02-State/Washington/Statewide-Collection/PDF/FL Parentage 343 - Request for Court Review - DE Facto Parentage 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20343%20-%20Request%20for%20Court%20Review%20-%20De%20Facto%20Parentage_2019%2001.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 343 - Request for Court Review - De Facto Parentage 2019 01"", ""matched_first_page_words"": [""court"", ""facto"", ""parentage"", ""request"", ""review""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Request for Court Review – De Facto Parentage""}",,,,FL Parentage 343 - Request for Court Review - De Facto Parentage 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 343 - Request for Court Review - De Facto Parentage 2019 01 -- 8c778520bd89.pdf
sha256:bbf3483bea966256fe2cbe13d258d3ed08c8e116ee74003e478d9b2c12d72a9d,bbf3483bea966256fe2cbe13d258d3ed08c8e116ee74003e478d9b2c12d72a9d,FL Parentage 344 Order After Review of Petition for DE Facto Parentage 2021 02,source label corroborated by document text,pdf,PDF,334871,02-State/Washington/Statewide-Collection/PDF/FL Parentage 344 Order After Review of Petition for DE Facto Parentage 2021 02.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20344%20Order%20After%20Review%20of%20Petition%20for%20De%20Facto%20Parentage_2021%2002.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 344 Order After Review of Petition for De Facto Parentage 2021 02"", ""matched_first_page_words"": [""after"", ""facto"", ""order"", ""parentage"", ""petition"", ""review""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Order After Review of Petition for De Facto Parentage""}",,,,FL Parentage 344 Order After Review of Petition for De Facto Parentage 2021 02,02-State/Washington/Statewide-Collection/PDF/FL Parentage 344 Order After Review of Petition for De Facto Parentage 2021 02 -- bbf3483bea96.pdf
sha256:e5619f4731d6d002ac0630998fd79f9301287b5fd8cdb1d1e48adf2e854554a0,e5619f4731d6d002ac0630998fd79f9301287b5fd8cdb1d1e48adf2e854554a0,FL Parentage 351 - Pre-Birth Petition to Decide Parentage Gs Ar 2019 01,source label corroborated by document text,pdf,PDF,64495,02-State/Washington/Statewide-Collection/PDF/FL Parentage 351 - Pre-Birth Petition to Decide Parentage Gs Ar 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20351%20-%20Pre-Birth%20%20Petition%20to%20Decide%20Parentage_GS_AR_2019%2001.pdf,1,1,6,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 351 - Pre-Birth Petition to Decide Parentage GS AR 2019 01"", ""matched_first_page_words"": [""birth"", ""decide"", ""parentage"", ""petition""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Pre-Birth Petition to Decide Parentage - Gestational""}",,,,FL Parentage 351 - Pre Birth Petition to Decide Parentage GS AR 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 351 - Pre Birth Petition to Decide Parentage GS AR 2019 01 -- e5619f4731d6.pdf
sha256:cbae03cb61cb3b30bcd1080ee458c17f1c6c8f76aeebbff91cfc738b6dbac27d,cbae03cb61cb3b30bcd1080ee458c17f1c6c8f76aeebbff91cfc738b6dbac27d,FL Parentage 354 - Final Pre-Birth Parentage Order Gs Ar 2019 01,source label corroborated by document text,pdf,PDF,75267,02-State/Washington/Statewide-Collection/PDF/FL Parentage 354 - Final Pre-Birth Parentage Order Gs Ar 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20354%20-%20Final%20Pre-Birth%20Parentage%20Order_GS_AR_2019%2001.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 354 - Final Pre-Birth Parentage Order GS AR 2019 01"", ""matched_first_page_words"": [""birth"", ""order"", ""parentage""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Final Pre-Birth Parentage Order""}",,,,FL Parentage 354 - Final Pre Birth Parentage Order GS AR 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 354 - Final Pre Birth Parentage Order GS AR 2019 01 -- cbae03cb61cb.pdf
sha256:565ce137cc7ed80a570d7a19642d1d1365b6a4609d7e9e614db74e8d6437400d,565ce137cc7ed80a570d7a19642d1d1365b6a4609d7e9e614db74e8d6437400d,FL Parentage 361 - Genetic - Petition to Decide Parentage - Genetic Surrogacy 2019 01,source label corroborated by document text,pdf,PDF,39536,02-State/Washington/Statewide-Collection/PDF/FL Parentage 361 - Genetic - Petition to Decide Parentage - Genetic Surrogacy 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20361%20-%20Genetic%20-%20Petition%20to%20Decide%20Parentage%20-%20GENETIC%20surrogacy_2019%2001.pdf,1,1,4,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 361 - Genetic - Petition to Decide Parentage - GENETIC surrogacy 2019 01"", ""matched_first_page_words"": [""decide"", ""genetic"", ""parentage"", ""petition"", ""surrogacy""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Petition to Decide Parentage - Genetic Surrogacy""}",,,,FL Parentage 361 - Genetic - Petition to Decide Parentage - GENETIC surrogacy 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 361 - Genetic - Petition to Decide Parentage - GENETIC surrogacy 2019 01 -- 565ce137cc7e.pdf
sha256:426c338c14e089ad4e83bca41b4ac3eda119dde4d78a597fbccd891a56b8f669,426c338c14e089ad4e83bca41b4ac3eda119dde4d78a597fbccd891a56b8f669,FL Parentage 363 - Genetic - Motion to Validate Surrogacy Agreement 2019 01,source label corroborated by document text,pdf,PDF,31218,02-State/Washington/Statewide-Collection/PDF/FL Parentage 363 - Genetic - Motion to Validate Surrogacy Agreement 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20363%20-%20%20Genetic%20-%20Motion%20to%20Validate%20Surrogacy%20Agreement_2019%2001.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 363 - Genetic - Motion to Validate Surrogacy Agreement 2019 01"", ""matched_first_page_words"": [""agreement"", ""genetic"", ""motion"", ""parentage"", ""surrogacy"", ""validate""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Motion to Validate Genetic Surrogacy Agreement""}",,,,FL Parentage 363 - Genetic - Motion to Validate Surrogacy Agreement 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 363 - Genetic - Motion to Validate Surrogacy Agreement 2019 01 -- 426c338c14e0.pdf
sha256:4609867169886676d1683ca8a63431d23e63282689d6d1ad2e0162894831287e,4609867169886676d1683ca8a63431d23e63282689d6d1ad2e0162894831287e,FL Parentage 364 - Genetic - Order Validating Surrogacy Agreement 2019 01,source label corroborated by document text,pdf,PDF,23738,02-State/Washington/Statewide-Collection/PDF/FL Parentage 364 - Genetic - Order Validating Surrogacy Agreement 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20364%20-%20Genetic%20-%20Order%20validating%20Surrogacy%20Agreement_2019%2001.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 364 - Genetic - Order validating Surrogacy Agreement 2019 01"", ""matched_first_page_words"": [""agreement"", ""genetic"", ""order"", ""parentage"", ""surrogacy"", ""validating""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Order Validating Genetic Surrogacy Agreement""}",,,,FL Parentage 364 - Genetic - Order validating Surrogacy Agreement 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 364 - Genetic - Order validating Surrogacy Agreement 2019 01 -- 460986716988.pdf
sha256:f1ffc9539bd132f11a30d2e9376677dacfeea049dc80f6cecf1181e0d72c3952,f1ffc9539bd132f11a30d2e9376677dacfeea049dc80f6cecf1181e0d72c3952,FL Parentage 366 - Genetic - Motion to Vacate Orders Based on Notice to Terminate 2019 09,source label corroborated by document text,pdf,PDF,350807,02-State/Washington/Statewide-Collection/PDF/FL Parentage 366 - Genetic - Motion to Vacate Orders Based on Notice to Terminate 2019 09.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20366%20-%20Genetic%20-%20%20Motion%20to%20Vacate%20Orders%20based%20on%20Notice%20to%20Terminate_2019%2009.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 366 - Genetic - Motion to Vacate Orders based on Notice to Terminate 2019 09"", ""matched_first_page_words"": [""based"", ""genetic"", ""motion"", ""notice"", ""order"", ""parentage"", ""terminate"", ""vacate""], ""first_page_word_coverage"": 1.0, ""visible_heading"": """"}",,,,FL Parentage 366 - Genetic - Motion to Vacate Orders based on Notice to Terminate 2019 09,02-State/Washington/Statewide-Collection/PDF/FL Parentage 366 - Genetic - Motion to Vacate Orders based on Notice to Terminate 2019 09 -- f1ffc9539bd1.pdf
sha256:50e872309d3d35a6181644bf0335718db4bf1427eccca692c55dae7331fbb051,50e872309d3d35a6181644bf0335718db4bf1427eccca692c55dae7331fbb051,FL Parentage 367 - Genetic - Order Vacating Surrogacy Agreement 2019 01,source label corroborated by document text,pdf,PDF,27463,02-State/Washington/Statewide-Collection/PDF/FL Parentage 367 - Genetic - Order Vacating Surrogacy Agreement 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20367%20-%20%20Genetic%20-%20Order%20vacating%20Surrogacy%20Agreement_2019%2001.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 367 - Genetic - Order vacating Surrogacy Agreement 2019 01"", ""matched_first_page_words"": [""agreement"", ""genetic"", ""order"", ""parentage"", ""surrogacy"", ""vacating""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Order Vacating Genetic Surrogacy Agreement""}",,,,FL Parentage 367 - Genetic - Order vacating Surrogacy Agreement 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 367 - Genetic - Order vacating Surrogacy Agreement 2019 01 -- 50e872309d3d.pdf
sha256:c2ce3eca6c362acb01bc02f7122a7acceaceff24826c559ac7e930a83d5907d4,c2ce3eca6c362acb01bc02f7122a7acceaceff24826c559ac7e930a83d5907d4,FL Parentage 368 - Genetic - Motion to Approve Final Parentage Order - Genetic Surrogacy 2019 01,source label corroborated by document text,pdf,PDF,31374,02-State/Washington/Statewide-Collection/PDF/FL Parentage 368 - Genetic - Motion to Approve Final Parentage Order - Genetic Surrogacy 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20368%20-%20Genetic%20-%20Motion%20to%20Approve%20Final%20Parentage%20Order%20-%20Genetic%20Surrogacy_2019%2001.pdf,1,1,3,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 368 - Genetic - Motion to Approve Final Parentage Order - Genetic Surrogacy 2019 01"", ""matched_first_page_words"": [""approve"", ""genetic"", ""motion"", ""order"", ""parentage"", ""surrogacy""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Motion to Approve Final Parentage Order - Genetic""}",,,,FL Parentage 368 - Genetic - Motion to Approve Final Parentage Order - Genetic Surrogacy 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 368 - Genetic - Motion to Approve Final Parentage Order - Genetic Surrogacy 2019 01 -- c2ce3eca6c36.pdf
sha256:cf4d25396bbf5186bc2dcf6efd517e0289a84effd3694717387b75a752dfec62,cf4d25396bbf5186bc2dcf6efd517e0289a84effd3694717387b75a752dfec62,FL Parentage 370 - Genetic - Final Parentage Order - Genetic Surrogacy 2019 01,source label corroborated by document text,pdf,PDF,56202,02-State/Washington/Statewide-Collection/PDF/FL Parentage 370 - Genetic - Final Parentage Order - Genetic Surrogacy 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20370%20-%20%20Genetic%20-%20Final%20Parentage%20Order%20-%20Genetic%20Surrogacy_2019%2001.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 370 - Genetic - Final Parentage Order - Genetic Surrogacy 2019 01"", ""matched_first_page_words"": [""genetic"", ""order"", ""parentage"", ""surrogacy""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Final Parentage Order - Genetic Surrogacy""}",,,,FL Parentage 370 - Genetic - Final Parentage Order - Genetic Surrogacy 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 370 - Genetic - Final Parentage Order - Genetic Surrogacy 2019 01 -- cf4d25396bbf.pdf
sha256:70abfb810e4ba8727617e69dc975b3c39d9e9ca76be3217c7eadbf0b4b93f1ce,70abfb810e4ba8727617e69dc975b3c39d9e9ca76be3217c7eadbf0b4b93f1ce,FL Parentage 374 Motion for Genetic Testing - Surrogacy 2019 01,source label corroborated by document text,pdf,PDF,28453,02-State/Washington/Statewide-Collection/PDF/FL Parentage 374 Motion for Genetic Testing - Surrogacy 2019 01.pdf,Washington,Washington state collection,ST:wa_state,https://www.courts.wa.gov/forms/documents/FL%20Parentage%20374%20Motion%20for%20Genetic%20Testing%20-%20Surrogacy_2019%2001.pdf,1,1,2,,,False,0,Original retained; applicability and current version not independently reviewed,,included,English,English detected in extracted document samples,high,"{""source_label"": ""FL Parentage 374 Motion for Genetic Testing - Surrogacy 2019 01"", ""matched_first_page_words"": [""genetic"", ""motion"", ""parentage"", ""surrogacy"", ""testing""], ""first_page_word_coverage"": 1.0, ""visible_heading"": ""Motion for Genetic Testing - Surrogacy""}",,,,FL Parentage 374 Motion for Genetic Testing - Surrogacy 2019 01,02-State/Washington/Statewide-Collection/PDF/FL Parentage 374 Motion for Genetic Testing - Surrogacy 2019 01 -- 70abfb810e4b.pdf
